datetime,symbol,price_type,price,volume
2026-01-01 22:14:16.569000+00:00,EURUSD,BID,1.17481,3.6
2026-01-01 22:14:16.673000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:17.034000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:17.138000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:17.242000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:17.346000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:14:17.450000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:17.657000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:17.710000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:17.814000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:17.919000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:17.971000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:18.280000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:18.435000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:18.540000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:18.644000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:18.801000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:19.008000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:19.061000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:19.165000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:19.217000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:19.321000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:19.374000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:19.426000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:19.478000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:19.530000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:19.583000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:19.944000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:19.996000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:20.100000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:20.153000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:20.308000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:20.412000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:20.515000+00:00,EURUSD,BID,1.17482,3.6
