datetime,symbol,price_type,price
2026-01-01 22:57:46.692,EURUSD,BID,1.17463
2026-01-01 22:57:57.723,EURUSD,BID,1.17465
2026-01-01 22:58:16.761,EURUSD,BID,1.17463
2026-01-01 22:58:19.765,EURUSD,BID,1.17464
2026-01-01 22:58:20.770,EURUSD,BID,1.17468
2026-01-01 22:58:36.816,EURUSD,BID,1.17466
2026-01-01 22:58:54.862,EURUSD,BID,1.17469
2026-01-01 22:58:55.865,EURUSD,BID,1.17466
2026-01-01 22:59:03.881,EURUSD,BID,1.1747
2026-01-01 22:59:04.883,EURUSD,BID,1.17466
2026-01-01 22:59:14.918,EURUSD,BID,1.1747
2026-01-01 22:59:15.914,EURUSD,BID,1.17466
2026-01-01 22:59:28.938,EURUSD,BID,1.1747
2026-01-01 22:59:29.941,EURUSD,BID,1.17466
2026-01-01 22:59:32.950,EURUSD,BID,1.1747
2026-01-01 22:59:33.951,EURUSD,BID,1.17466
2026-01-01 22:59:36.957,EURUSD,BID,1.17479
2026-01-01 22:59:47.982,EURUSD,BID,1.17478
2026-01-01 22:59:51.001,EURUSD,BID,1.17473
2026-01-01 23:00:00.050,EURUSD,BID,1.17467
2026-01-01 23:00:01.053,EURUSD,BID,1.17464
2026-01-01 23:00:02.050,EURUSD,BID,1.17463
2026-01-01 23:00:03.050,EURUSD,BID,1.17468
2026-01-01 23:00:04.052,EURUSD,BID,1.17465
2026-01-01 23:00:05.065,EURUSD,BID,1.17485
2026-01-01 23:00:06.063,EURUSD,BID,1.17475
2026-01-01 23:00:07.068,EURUSD,BID,1.17478
2026-01-01 23:00:08.065,EURUSD,BID,1.17476
2026-01-01 23:00:09.067,EURUSD,BID,1.17479
2026-01-01 23:00:10.072,EURUSD,BID,1.1748
2026-01-01 23:00:12.075,EURUSD,BID,1.17485
2026-01-01 23:00:20.098,EURUSD,BID,1.17477
2026-01-01 23:00:21.103,EURUSD,BID,1.17484
2026-01-01 23:00:22.103,EURUSD,BID,1.17484
2026-01-01 23:00:24.109,EURUSD,BID,1.17485
2026-01-01 23:00:27.113,EURUSD,BID,1.17485
2026-01-01 23:00:28.116,EURUSD,BID,1.17484
2026-01-01 23:00:29.121,EURUSD,BID,1.17477
2026-01-01 23:00:31.123,EURUSD,BID,1.1748
2026-01-01 23:00:32.125,EURUSD,BID,1.17482
2026-01-01 23:00:33.131,EURUSD,BID,1.17484
